                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      660                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.9507350768172710E+003                  1.2076226111928651E+001                  4.7236684232052761E+000                 -5.8156235669171634E+000                  6.9999999999999996E-001                  2.9797635251138025E-005                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  2.0850244238750362E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.3999999999999992E+000                  5.9595270502276043E-005                  5.5994040472949791E-001                  6.8937667215721561E-003                  2.0206854818672136E-003                  1.8761055290299082E-002                  4.1700488477500724E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2654273722618454E+004                  1.6513162653886988E+006                  1.6561465324207871E+009                  5.0499059732879417E-007                  5.0499059732879407E-007                  0.0000000000000000E+000                  2.0203698020969161E-008                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                                "r26.4.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260504"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                      10                  1.9999999998779998E+000                  6.7427540898631100E-001                  3.6965053235227732E+000                 -7.2202306721640683E+000                  4.2800685838678332E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  8.8349173315670430E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076227921581268E+001 
                                      11                  1.9999999997780000E+000                  6.7427219367065128E-001                  3.6983943879628338E+000                 -7.2079929394371565E+000                  4.2941982108378536E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  9.0874729964866155E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076229362962755E+001 
                                      12                  1.9999999995280000E+000                  6.7426437842852738E-001                  3.7011497030811471E+000                 -7.1913318455567774E+000                  4.3136192101237976E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  9.4429623024024108E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076232864021115E+001 
                                      13                  1.9999999992780002E+000                  6.7425685693045223E-001                  3.7039557551661346E+000                 -7.1755521560970505E+000                  4.3322100397656849E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  9.7924605938072971E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076236230193077E+001 
                                      14                  1.9999999990280000E+000                  6.7424960344370688E-001                  3.7068094903150688E+000                 -7.1605826578089609E+000                  4.3500387802249332E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0135964574713294E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076239473247782E+001 
                                      15                  1.9999999987779999E+000                  6.7424259536911368E-001                  3.7097080437573222E+000                 -7.1463603842655523E+000                  4.3671654662539945E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0473479416806219E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076242603918010E+001 
                                      16                  1.9999999985279999E+000                  6.7423581275470346E-001                  3.7126487922248228E+000                 -7.1328294488412025E+000                  4.3836433067719049E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0805016240837104E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076245631932004E+001 
                                      17                  1.9999999982779999E+000                  6.7422923789895239E-001                  3.7171126192118544E+000                 -7.1137007967048351E+000                  4.4072453984811455E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.1291694635205420E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076248566174486E+001 
                                      18                  1.9999999977779999E+000                  6.7421665396846275E-001                  3.7220841909694320E+000                 -7.0944811391602203E+000                  4.4314477714913121E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.1802770645889634E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076254181965780E+001 
                                      19                  1.9999999974654998E+000                  6.7420912896275043E-001                  3.7259575340227760E+000                 -7.0806215185230874E+000                  4.4491896086933558E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.2185613506327209E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076257546606788E+001 
                                      20                  1.9999999971529998E+000                  6.7420183993784100E-001                  3.7298846084236121E+000                 -7.0675112619054552E+000                  4.4662361346822586E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.2559180928787898E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076260813837250E+001 
                                      21                  1.9999999968404996E+000                  6.7419476731140171E-001                  3.7338672587474941E+000                 -7.0550997940088616E+000                  4.4826398090044552E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.2923385570829920E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076263995815417E+001 
                                      22                  1.9999999965279998E+000                  6.7418789361776044E-001                  3.7379112055618098E+000                 -7.0433461722457080E+000                  4.4984473696850831E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3278019448225707E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076267104459616E+001 
                                      23                  1.9999999962154997E+000                  6.7418120314362218E-001                  3.7420266451961628E+000                 -7.0322188862331041E+000                  4.5137006361660141E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3622719852785600E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076270151527060E+001 
                                      24                  1.9999999959029997E+000                  6.7417468161464622E-001                  3.7462290377600564E+000                 -7.0216959811026767E+000                  4.5284371761627558E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3956927808733401E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076273149068216E+001 
                                      25                  1.9999999955904999E+000                  6.7416831591923920E-001                  3.7505403556626749E+000                 -7.0117657584320909E+000                  4.5426908632127141E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.4279829303962297E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076276109524914E+001 
                                      26                  1.9999999952779997E+000                  6.7416209385468084E-001                  3.7572078030919234E+000                 -6.9979122857860956E+000                  4.5632320227050363E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.4742823852229569E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076279046642293E+001 
                                      27                  1.9999999946529996E+000                  6.7415003965308673E-001                  3.7669360024544156E+000                 -6.9817125805897700E+000                  4.5891939065562859E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.5303309582232239E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076284899818528E+001 
                                      28                  1.9999999940279996E+000                  6.7413842585564654E-001                  3.7778328357427471E+000                 -6.9681562655792808E+000                  4.6136935066096294E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.5788683535059430E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076290867948716E+001 
                                      29                  1.9999999934029995E+000                  6.7412716808907347E-001                  3.7872503743497727E+000                 -6.9601137182838340E+000                  4.6312036059148287E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6083887047473298E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076297147508868E+001 
                                      30                  1.9999999930904997E+000                  6.7412164216552395E-001                  3.7940254431124467E+000                 -6.9556383689658539E+000                  4.6424972670340647E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6250539793623807E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076300510676413E+001 
                                      31                  1.9999999927779994E+000                  6.7411617268580915E-001                  3.8014359229917534E+000                 -6.9520970611027169E+000                  4.6535052167182576E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6383633876301824E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076304076520060E+001 
                                      32                  1.9999999924654994E+000                  6.7411074741963994E-001                  3.8095624461123179E+000                 -6.9495618834594142E+000                  4.6642415640980639E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6479583345359244E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076307915939031E+001 
                                      33                  1.9999999921529994E+000                  6.7410535352944190E-001                  3.8183751459794775E+000                 -6.9479970299953626E+000                  4.6747193993415266E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6539089032815599E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076312113458975E+001 
                                      34                  1.9999999918404994E+000                  6.7409997883968242E-001                  3.8276785680994920E+000                 -6.9472019474188187E+000                  4.6849508894951031E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6569405416937622E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076316746557156E+001 
                                      35                  1.9999999915279991E+000                  6.7409461378160407E-001                  3.8371769315441036E+000                 -6.9468758855605550E+000                  4.6949473631322238E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6581854172996446E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076321856307224E+001 
                                      36                  1.9999999912154993E+000                  6.7408925255140595E-001                  3.8465762323050932E+000                 -6.9467183294225006E+000                  4.7047193853921971E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6587872880008847E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076327414028039E+001 
                                      37                  1.9999999909029993E+000                  6.7408389306738736E-001                  3.8556424450568709E+000                 -6.9464872052916551E+000                  4.7142768247826936E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6596705867256914E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076333293885988E+001 
                                      38                  1.9999999905904993E+000                  6.7407853623656844E-001                  3.8642192379439662E+000                 -6.9460157315210909E+000                  4.7236289128667011E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6614739006427460E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076339291816296E+001 
                                      39                  1.9999999902779990E+000                  6.7407318502010705E-001                  3.8722258209117002E+000                 -6.9452112236309747E+000                  4.7327842977477390E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6645555444981149E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076345168613793E+001 
                                      40                  1.9999999899654992E+000                  6.7406784351005700E-001                  3.8796431817355983E+000                 -6.9440423215192419E+000                  4.7417510921177133E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6690431795734478E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076350728614678E+001 
                                      41                  1.9999999896529992E+000                  6.7406251616102453E-001                  3.8847924880244036E+000                 -6.9428892218238047E+000                  4.7483570671163697E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6734820023804593E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076355843347757E+001 
                                      42                  1.9999999894967493E+000                  6.7405985947622071E-001                  3.8880848991450256E+000                 -6.9420457103824509E+000                  4.7527059851169948E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6767365502245414E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076358386017992E+001 
                                      43                  1.9999999893404992E+000                  6.7405720789775769E-001                  3.8912491790769561E+000                 -6.9411236688814268E+000                  4.7570118901731266E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6803013354637909E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076360972699213E+001 
                                      44                  1.9999999891842495E+000                  6.7405456189441881E-001                  3.8942915977367645E+000                 -6.9401280291970187E+000                  4.7612756255991391E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6841591773253747E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076363603516267E+001 
                                      45                  1.9999999890279996E+000                  6.7405192190201546E-001                  3.8986740323040352E+000                 -6.9385440727683667E+000                  4.7675939071188980E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6903148572012445E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076366278621366E+001 
                                      46                  1.9999999887154996E+000                  6.7404666099570554E-001                  3.9041006726286684E+000                 -6.9361685658966428E+000                  4.7758781861459543E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6995889211519892E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076371603747269E+001 
                                      47                  1.9999999884029998E+000                  6.7404142859734706E-001                  3.9091476753656473E+000                 -6.9335847344771544E+000                  4.7840077819583229E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7097340823719574E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076376536190281E+001 
                                      48                  1.9999999880904995E+000                  6.7403622704923150E-001                  3.9138558248353270E+000                 -6.9308250835601219E+000                  4.7919883700961057E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7206364813439873E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076381129430457E+001 
                                      49                  1.9999999877779995E+000                  6.7403105826355070E-001                  3.9182610576227312E+000                 -6.9279177070585334E+000                  4.7998253191364002E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7321977152487362E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076385443870871E+001 
                                      50                  1.9999999874654995E+000                  6.7402592378193560E-001                  3.9223948046090005E+000                 -6.9248866857506357E+000                  4.8075237124568977E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7443333539568810E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076389545380069E+001 
                                      51                  1.9999999871529996E+000                  6.7402082482983505E-001                  3.9262844755484672E+000                 -6.9217527757599706E+000                  4.8150883681023249E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7569703608866989E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076393491535997E+001 
                                      52                  1.9999999868404994E+000                  6.7401576236214922E-001                  3.9299539635638334E+000                 -6.9185337710793586E+000                  4.8225238569489415E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7700458337451400E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076397326667550E+001 
                                      53                  1.9999999865279994E+000                  6.7401073710383019E-001                  3.9334241314506047E+000                 -6.9152447803575194E+000                  4.8298345193393200E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7835061142708755E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076401087635080E+001 
                                      54                  1.9999999862154993E+000                  6.7400574958648163E-001                  3.9367132505309441E+000                 -6.9118986598007961E+000                  4.8370244803394220E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7973052632292022E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076404813166141E+001 
                                      55                  1.9999999859029995E+000                  6.7400080017906916E-001                  3.9413907444159433E+000                 -6.9068550611996837E+000                  4.8475915200071888E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.8183067274605491E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076408543488192E+001 
                                      56                  1.9999999852779993E+000                  6.7399101515939819E-001                  3.9470597769500921E+000                 -6.8999380825450496E+000                  4.8612936887104183E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.8475086178104766E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076415379461196E+001 
                                      57                  1.9999999846529992E+000                  6.7398138410472119E-001                  3.9535251098762956E+000                 -6.8912661317355148E+000                  4.8778364177449687E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.8847831678349092E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076420297054877E+001 
                                      58                  1.9999999837154991E+000                  6.7396722196592240E-001                  3.9603881068652984E+000                 -6.8807232511025020E+000                  4.8968926477784125E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.9311140658047032E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076422973577763E+001 
                                      59                  1.9999999827779991E+000                  6.7395339814991762E-001                  3.9675337892596132E+000                 -6.8685469691514331E+000                  4.9181196691064573E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.9860422446590927E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076419730553820E+001 
                                      60                  1.9999999815279990E+000                  6.7393547402255560E-001                  3.9729005142990745E+000                 -6.8580594467310174E+000                  4.9355261655008915E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.0346032450066504E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076406775328447E+001 
                                      61                  1.9999999809029989E+000                  6.7392672498032025E-001                  3.9762555095588379E+000                 -6.8512150786840600E+000                  4.9467555035157753E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.0669337577279191E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076399295943876E+001 
                                      62                  1.9999999802779989E+000                  6.7391811222344766E-001                  3.9809904748833076E+000                 -6.8411646987311618E+000                  4.9630744556268152E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.1153419492279595E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076391915560242E+001 
                                      63                  1.9999999790279988E+000                  6.7390127928358767E-001                  3.9866566888083335E+000                 -6.8279284855292053E+000                  4.9839240639148210E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.1808292239224051E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076376437777727E+001 
                                      64                  1.9999999777779986E+000                  6.7388494976045610E-001                  3.9904558339070109E+000                 -6.8182872682995868E+000                  4.9987372791004878E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.2298028407191521E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076358781256713E+001 
                                      65                  1.9999999771777210E+000                  6.7387727949528176E-001                  3.9939799110344101E+000                 -6.8091941356655230E+000                  5.0126861114392121E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.2769999362236099E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076350476879009E+001 
                                      66                  1.9999999759771656E+000                  6.7386225564377189E-001                  3.9983003750435815E+000                 -6.7972790272300108E+000                  5.0306163057424778E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.3403599868172532E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076334370820504E+001 
                                      67                  1.9999999747766106E+000                  6.7384763688034655E-001                  4.0022916379777111E+000                 -6.7856784182509484E+000                  5.0478377683234337E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.4037414413158234E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076318446089227E+001 
                                      68                  1.9999999735760554E+000                  6.7383340201676423E-001                  4.0050745863936354E+000                 -6.7771463967635626E+000                  5.0603216335861916E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.4514503610740136E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076302981945044E+001 
                                      69                  1.9999999729757778E+000                  6.7382642253601099E-001                  4.0077556546287223E+000                 -6.7688508273653003E+000                  5.0724574217206833E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.4987450309453045E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076295574403728E+001 
                                      70                  1.9999999717752226E+000                  6.7381272669981540E-001                  4.0111015763208346E+000                 -6.7580033255409351E+000                  5.0881302636676358E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.5619684005246128E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2076281417975283E+001 
