                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      696                  2.0000000000000000E+000                  2.0000000000000000E-002                  4.0246278545202687E+006                  1.6601967377117660E+005                  5.7330657804734410E+003                  7.2357433020416995E+000                  2.7265965873834213E+000                 -3.2029150116178458E+000                  6.9999895676631441E-001                  3.0840362690224028E-005                  2.7997020266630740E-001                  3.4468821328325770E-003                  1.0103441733436750E-003                  9.3805276453807866E-003                  2.0850244238750358E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.3999998013758765E+000                  5.9793869988345255E-005                  5.5994040474483864E-001                  6.8937666657990825E-003                  2.0206855469276767E-003                  1.8761055290308373E-002                  4.1700488477500732E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1862026079858733E+004                  4.7745985462479601E+006                  2.7640560430545716E+009                  1.0558758646067232E-002                  1.0558758646067227E-002                  0.0000000000000000E+000                  4.2286384496702196E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2700759598180883E+014                                "r26.4.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260504"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                      23                  1.9999999992780007E+000                  4.3554489806582991E-001                  3.8474673468625489E+000                 -6.9454100278115796E+000                  4.7069403029872223E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6637934992470770E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021322457E+000 
                                      24                  1.9999999992467508E+000                  4.3554212190982666E-001                  3.8548372986406703E+000                 -6.9444238879668561E+000                  4.7155064415583663E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6675769451910264E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021360116E+000 
                                      25                  1.9999999992155009E+000                  4.3553935199735150E-001                  3.8607679259662246E+000                 -6.9442381310605708E+000                  4.7218221161467957E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6682905867586222E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021397810E+000 
                                      26                  1.9999999991998760E+000                  4.3553796761349706E-001                  3.8648246410354115E+000                 -6.9442885893221797E+000                  4.7259821640242246E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6680967058116605E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021416666E+000 
                                      27                  1.9999999991842505E+000                  4.3553658305554838E-001                  3.8710321329193724E+000                 -6.9445961723161354E+000                  4.7321485389506099E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6669153354541932E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021435531E+000 
                                      28                  1.9999999991530009E+000                  4.3553381193799717E-001                  3.8794441864168880E+000                 -6.9453500351498398E+000                  4.7402367011384738E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6640234229613401E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021473314E+000 
                                      29                  1.9999999991217510E+000                  4.3553103595288506E-001                  3.8876197173347604E+000                 -6.9460909453737933E+000                  4.7481771830425368E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6611860877221719E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021511186E+000 
                                      30                  1.9999999990905011E+000                  4.3552825517450994E-001                  3.8991288270106672E+000                 -6.9468445094881934E+000                  4.7598224488825327E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6583052574251925E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021549147E+000 
                                      31                  1.9999999990280011E+000                  4.3552268379854869E-001                  3.9090340754165203E+000                 -6.9463702371263976E+000                  4.7711641675353489E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6601177888194899E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021625388E+000 
                                      32                  1.9999999989967510E+000                  4.3551990107073241E-001                  3.9150851381589180E+000                 -6.9457152398801529E+000                  4.7785642224459428E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6626242565780319E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021663669E+000 
                                      33                  1.9999999989655013E+000                  4.3551712248325686E-001                  3.9206559074342366E+000                 -6.9447281974880086E+000                  4.7858404801925651E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6664085074854181E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021702064E+000 
                                      34                  1.9999999989342514E+000                  4.3551435015049256E-001                  3.9258001738017643E+000                 -6.9434530162485046E+000                  4.7929970173792684E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6713102190938618E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021740558E+000 
                                      35                  1.9999999989030015E+000                  4.3551158589308980E-001                  3.9329296227144304E+000                 -6.9412147735805911E+000                  4.8035157140147442E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6799487701036383E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021779158E+000 
                                      36                  1.9999999988405015E+000                  4.3550608564053761E-001                  3.9412067367848529E+000                 -6.9373909303694257E+000                  4.8171563854250907E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.6948104276863928E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021856670E+000 
                                      37                  1.9999999987780015E+000                  4.3550063339737238E-001                  3.9466908631797484E+000                 -6.9340690209797984E+000                  4.8271133812666935E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.7078279771042653E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021934563E+000 
                                      38                  1.9999999987467518E+000                  4.3549792797206549E-001                  3.9501321507123612E+000                 -6.9317775272900750E+000                  4.8336269358144204E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.7168658793917761E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433021973643E+000 
                                      39                  1.9999999987155017E+000                  4.3549523673379931E-001                  3.9550039642658374E+000                 -6.9282452587330932E+000                  4.8432179173652257E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.7308913260329992E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022012811E+000 
                                      40                  1.9999999986530017E+000                  4.3548989770919910E-001                  3.9608666524615836E+000                 -6.9231968569374764E+000                  4.8556856563005173E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.7511359914333271E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022091460E+000 
                                      41                  1.9999999985905017E+000                  4.3548462019457962E-001                  3.9661954778349551E+000                 -6.9179495113757499E+000                  4.8678060179649023E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.7724294881579259E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022170428E+000 
                                      42                  1.9999999985280015E+000                  4.3547940587269385E-001                  3.9734928305265202E+000                 -6.9100078203833100E+000                  4.8853758288402229E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.8051501090720633E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022249724E+000 
                                      43                  1.9999999984030017E+000                  4.3546916565183474E-001                  3.9818219205839656E+000                 -6.8989254775384907E+000                  4.9077504733280817E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.8518227841089055E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022409348E+000 
                                      44                  1.9999999982780017E+000                  4.3545918273816259E-001                  3.9872732795576491E+000                 -6.8904381302887225E+000                  4.9238074879333098E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.8883812569822481E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022570188E+000 
                                      45                  1.9999999982155017E+000                  4.3545428763003158E-001                  3.9906777460759608E+000                 -6.8848596769271735E+000                  4.9341920154771239E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.9128022026277482E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022651039E+000 
                                      46                  1.9999999981530014E+000                  4.3544945483442404E-001                  3.9954786133753828E+000                 -6.8766156128318325E+000                  4.9493182334637540E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.9494719923953079E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022732165E+000 
                                      47                  1.9999999980280017E+000                  4.3543997052235711E-001                  3.9997905198385197E+000                 -6.8682675932027504E+000                  4.9639365537250244E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  1.9873207021020448E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022895288E+000 
                                      48                  1.9999999979655017E+000                  4.3543531842253830E-001                  4.0038727255856159E+000                 -6.8601571535343338E+000                  4.9780793996320938E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.0247960112403970E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433022977231E+000 
                                      49                  1.9999999978405016E+000                  4.3542618593144272E-001                  4.0091307926858040E+000                 -6.8487639885846550E+000                  4.9973596640706459E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.0786364237140102E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433023141899E+000 
                                      50                  1.9999999976998766E+000                  4.3541617723939796E-001                  4.0130586686437848E+000                 -6.8394761221923632E+000                  5.0126203819610975E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.1235856145682196E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433023328319E+000 
                                      51                  1.9999999976217515E+000                  4.3541073421685583E-001                  4.0157202696726166E+000                 -6.8329868182196041E+000                  5.0232021697595250E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.1555666625812990E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433023432396E+000 
                                      52                  1.9999999975436265E+000                  4.3540537172016403E-001                  4.0195159199691535E+000                 -6.8234816444608084E+000                  5.0386073313091080E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.2032823206277903E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433023536828E+000 
                                      53                  1.9999999973873765E+000                  4.3539487833430557E-001                  4.0241388225055559E+000                 -6.8110202331228926E+000                  5.0583345655529106E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.2674422303311363E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433023746713E+000 
                                      54                  1.9999999972311266E+000                  4.3538468103263162E-001                  4.0273281882051206E+000                 -6.8018508319366200E+000                  5.0725646508389444E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.3158429876895715E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433023957896E+000 
                                      55                  1.9999999971530016E+000                  4.3537968864089938E-001                  4.0303852729177585E+000                 -6.7929729221446378E+000                  5.0863438520160296E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.3636894919192206E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433024063962E+000 
                                      56                  1.9999999969967519E+000                  4.3536990539646270E-001                  4.0341686828870476E+000                 -6.7813634838119388E+000                  5.1040629198210894E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.4277522538219768E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433024276983E+000 
                                      57                  1.9999999968405018E+000                  4.3536037957516688E-001                  4.0368153212141875E+000                 -6.7728326862846959E+000                  5.1168944736786592E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.4759308482262452E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433024491158E+000 
                                      58                  1.9999999967623767E+000                  4.3535570907995452E-001                  4.0393693463789555E+000                 -6.7645524546608797E+000                  5.1293582928364003E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.5236087404500358E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433024598645E+000 
                                      59                  1.9999999966061268E+000                  4.3534654405929157E-001                  4.0417691169647325E+000                 -6.7563775827102690E+000                  5.1414753781190212E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.5715807386210108E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433024814446E+000 
                                      60                  1.9999999965280018E+000                  4.3534204678812605E-001                  4.0440921660673981E+000                 -6.7484316863334728E+000                  5.1532640271919785E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.6190830370918825E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433024922724E+000 
                                      61                  1.9999999963717519E+000                  4.3533321490797022E-001                  4.0477431195065092E+000                 -6.7355390972149900E+000                  5.1722289106120991E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.6980321673010561E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433025140026E+000 
                                      62                  1.9999999961373769E+000                  4.3532035362253185E-001                  4.0517811568591320E+000                 -6.7205716862672773E+000                  5.1939474399817271E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.7926772447060999E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433025467790E+000 
                                      63                  1.9999999959030017E+000                  4.3530792694874076E-001                  4.0561429394876525E+000                 -6.7038768496840326E+000                  5.2179876010827231E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  2.9021685982970688E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433025797588E+000 
                                      64                  1.9999999955905019E+000                  4.3529198133072128E-001                  4.0606852771392257E+000                 -6.6856196443820615E+000                  5.2439289892397918E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  3.0268278131581260E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433026240283E+000 
                                      65                  1.9999999952780019E+000                  4.3527669050263262E-001                  4.0638154652971998E+000                 -6.6724360126508158E+000                  5.2624187723208147E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  3.1201619420323843E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433026686131E+000 
                                      66                  1.9999999951217520E+000                  4.3526927310705871E-001                  4.0668148253043315E+000                 -6.6598204523559774E+000                  5.2801545936002299E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  3.2121684791702778E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433026910147E+000 
                                      67                  1.9999999948092517E+000                  4.3525486195771457E-001                  4.0696003608890177E+000                 -6.6475241302556638E+000                  5.2971966625462397E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  3.3044576863362526E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433027360329E+000 
                                      68                  1.9999999946530020E+000                  4.3524785701762381E-001                  4.0713897330281901E+000                 -6.6395819253159818E+000                  5.3081982036465236E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  3.3654723824446291E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433027586406E+000 
                                      69                  1.9999999944967521E+000                  4.3524097868703476E-001                  4.0739794767922817E+000                 -6.6280260238258970E+000                  5.3241959827599219E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  3.4562669212600643E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433027813123E+000 
                                      70                  1.9999999941842521E+000                  4.3522758230415715E-001                  4.0772146726258640E+000                 -6.6131152672058624E+000                  5.3446514684600475E+000                  6.9999999993737605E-001                  2.8000000006262415E-001                  1.9999999999999796E-002                  3.5770501586798138E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2357433028268439E+000 
